year,metro,city,genSrc,capacity,cnt,all,0,1,2,3,4,5,6,7,8,9,10,면적,필지,h_m
2014.0,대구,수성구,태양광,283.16,8.0,456505.0,36687.0,70349.0,57580.0,54746.0,88799.0,73147.0,38945.0,25606.0,9483.0,1096.0,67.0,76466610.4,65255,5.969991315320549
2015.0,대구,수성구,태양광,313.16,9.0,451786.0,36056.0,66608.0,57910.0,52203.0,87041.0,73361.0,41640.0,25439.0,10264.0,1190.0,74.0,76466610.4,65255,5.9082781051322755
2016.0,대구,수성구,태양광,347.16,11.0,447011.0,34988.0,63034.0,58496.0,49662.0,85194.0,73460.0,44252.0,25546.0,10991.0,1306.0,82.0,76466610.4,65255,5.845832549156644
2017.0,대구,수성구,태양광,2317.06,17.0,439211.0,33093.0,59870.0,58191.0,47276.0,81712.0,73473.0,45956.0,26429.0,11725.0,1385.0,101.0,76466610.4,65255,5.743827243060325
2018.0,대구,수성구,태양광,699.16,17.0,432759.0,31851.0,56785.0,57599.0,45823.0,77586.0,74581.0,47295.0,27265.0,12431.0,1453.0,90.0,76466610.4,65255,5.659450546273985
2019.0,대구,수성구,태양광,941.16,29.0,428614.0,30996.0,54133.0,56337.0,44290.0,75160.0,74918.0,49733.0,28013.0,13281.0,1654.0,99.0,76466610.4,65255,5.605243880406133
2020.0,대구,수성구,태양광,981.16,31.0,424314.0,29784.0,51495.0,55403.0,42826.0,72866.0,75151.0,52132.0,28773.0,13943.0,1841.0,100.0,76466610.4,65255,5.549010186019701
2021.0,대구,수성구,태양광,1287.16,38.0,417097.0,28406.0,49315.0,52915.0,41672.0,69974.0,74743.0,54283.0,29098.0,14636.0,1998.0,57.0,76466610.4,65255,5.454629122673913
2019.0,대구,중구,태양광,90.0,4.0,77421.0,5514.0,5200.0,11595.0,11164.0,10993.0,11580.0,10177.0,7394.0,3236.0,476.0,92.0,7055268.0,32551,10.973502353135274
2020.0,대구,중구,태양광,144.0,7.0,76547.0,5142.0,5089.0,11864.0,10755.0,10766.0,11325.0,10227.0,7375.0,3413.0,488.0,103.0,7055268.0,32551,10.849623288583793
2021.0,대구,중구,태양광,174.0,8.0,74791.0,5002.0,5003.0,11372.0,10583.0,10604.0,11025.0,10225.0,7000.0,3475.0,480.0,22.0,7055268.0,32551,10.60073125499981
2012.0,대전,대덕구,매립지가스(LFG),99.0,1.0,205688.0,18923.0,29322.0,27961.0,32093.0,37344.0,31978.0,15235.0,9509.0,2893.0,406.0,24.0,68685366.5,41921,2.9946407871318557
2012.0,대전,대덕구,태양광,39.08,5.0,205688.0,18923.0,29322.0,27961.0,32093.0,37344.0,31978.0,15235.0,9509.0,2893.0,406.0,24.0,68685366.5,41921,2.9946407871318557
2013.0,대전,대덕구,매립지가스(LFG),99.0,1.0,204360.0,18284.0,27986.0,27635.0,30738.0,37582.0,32928.0,15739.0,9890.0,3112.0,442.0,24.0,68685366.5,41921,2.9753062466369746
2013.0,대전,대덕구,태양광,81.48,8.0,204360.0,18284.0,27986.0,27635.0,30738.0,37582.0,32928.0,15739.0,9890.0,3112.0,442.0,24.0,68685366.5,41921,2.9753062466369746
2014.0,대전,대덕구,매립지가스(LFG),99.0,1.0,201558.0,17481.0,26376.0,27509.0,28887.0,36840.0,33617.0,16807.0,10168.0,3409.0,437.0,27.0,68685366.5,41921,2.9345115309241305
2014.0,대전,대덕구,태양광,313.78,11.0,201558.0,17481.0,26376.0,27509.0,28887.0,36840.0,33617.0,16807.0,10168.0,3409.0,437.0,27.0,68685366.5,41921,2.9345115309241305
2015.0,대전,대덕구,매립지가스(LFG),99.0,1.0,196839.0,16500.0,24323.0,27172.0,26953.0,35480.0,33807.0,18173.0,10236.0,3743.0,425.0,27.0,68685366.5,41921,2.8658069401143837
2015.0,대전,대덕구,태양광,663.28,17.0,196839.0,16500.0,24323.0,27172.0,26953.0,35480.0,33807.0,18173.0,10236.0,3743.0,425.0,27.0,68685366.5,41921,2.8658069401143837
2016.0,대전,대덕구,매립지가스(LFG),99.0,1.0,192688.0,15631.0,22510.0,26920.0,25216.0,34287.0,33737.0,19424.0,10454.0,4020.0,462.0,27.0,68685366.5,41921,2.8053719419259413
2016.0,대전,대덕구,태양광,781.93,20.0,192688.0,15631.0,22510.0,26920.0,25216.0,34287.0,33737.0,19424.0,10454.0,4020.0,462.0,27.0,68685366.5,41921,2.8053719419259413
2017.0,대전,대덕구,매립지가스(LFG),99.0,1.0,186902.0,14256.0,20790.0,26404.0,23417.0,32388.0,33444.0,20474.0,10873.0,4294.0,527.0,35.0,68685366.5,41921,2.7211327466673705
2017.0,대전,대덕구,태양광,2676.97,34.0,186902.0,14256.0,20790.0,26404.0,23417.0,32388.0,33444.0,20474.0,10873.0,4294.0,527.0,35.0,68685366.5,41921,2.7211327466673705
2018.0,대전,대덕구,매립지가스(LFG),99.0,1.0,181991.0,13031.0,19173.0,25819.0,21893.0,30327.0,33744.0,21392.0,11334.0,4654.0,590.0,34.0,68685366.5,41921,2.6496328006053513
2018.0,대전,대덕구,태양광,3629.06,49.0,181991.0,13031.0,19173.0,25819.0,21893.0,30327.0,33744.0,21392.0,11334.0,4654.0,590.0,34.0,68685366.5,41921,2.6496328006053513
2019.0,대전,대덕구,매립지가스(LFG),99.0,1.0,177031.0,11905.0,17783.0,24958.0,20273.0,28526.0,33588.0,22734.0,11606.0,5015.0,613.0,30.0,68685366.5,41921,2.5774194565883257
2019.0,대전,대덕구,태양광,7438.64,77.0,177031.0,11905.0,17783.0,24958.0,20273.0,28526.0,33588.0,22734.0,11606.0,5015.0,613.0,30.0,68685366.5,41921,2.5774194565883257
2020.0,대전,대덕구,매립지가스(LFG),99.0,1.0,176384.0,11307.0,16700.0,24528.0,20177.0,27261.0,33686.0,24620.0,12102.0,5275.0,689.0,39.0,68685366.5,41921,2.5679996917538466
2020.0,대전,대덕구,태양광,8165.64,94.0,176384.0,11307.0,16700.0,24528.0,20177.0,27261.0,33686.0,24620.0,12102.0,5275.0,689.0,39.0,68685366.5,41921,2.5679996917538466
2021.0,대전,대덕구,바이오,99.0,1.0,175046.0,10519.0,15786.0,24097.0,19941.0,26157.0,33326.0,26362.0,12363.0,5721.0,748.0,26.0,68685366.5,41921,2.5485195598395767
2021.0,대전,대덕구,연료전지,105.0,1.0,175046.0,10519.0,15786.0,24097.0,19941.0,26157.0,33326.0,26362.0,12363.0,5721.0,748.0,26.0,68685366.5,41921,2.5485195598395767
2021.0,대전,대덕구,태양광,10092.44,120.0,175046.0,10519.0,15786.0,24097.0,19941.0,26157.0,33326.0,26362.0,12363.0,5721.0,748.0,26.0,68685366.5,41921,2.5485195598395767
2012.0,대전,동구,태양광,25.14,2.0,251945.0,23722.0,28720.0,34156.0,41626.0,39324.0,39940.0,23692.0,15473.0,4621.0,608.0,63.0,136651263.2,68898,1.8437078011584749
2013.0,대전,동구,태양광,56.34,3.0,250653.0,23461.0,27699.0,33205.0,40250.0,39966.0,40217.0,24094.0,16068.0,4970.0,663.0,60.0,136651263.2,68898,1.8342530769960714
2014.0,대전,동구,태양광,282.85,10.0,245493.0,22278.0,26373.0,32222.0,37407.0,39417.0,40080.0,25062.0,16462.0,5422.0,709.0,61.0,136651263.2,68898,1.7964927235301256
2015.0,대전,동구,태양광,353.15,12.0,239579.0,21132.0,24780.0,31379.0,34705.0,38567.0,39143.0,26505.0,16636.0,5883.0,776.0,73.0,136651263.2,68898,1.753214675003458
2016.0,대전,동구,태양광,441.98,13.0,234959.0,19998.0,23557.0,31056.0,32580.0,37759.0,38335.0,27663.0,16770.0,6378.0,781.0,82.0,136651263.2,68898,1.7194059864351112
2017.0,대전,동구,태양광,1157.32,26.0,230516.0,18488.0,22670.0,30724.0,30258.0,36891.0,37764.0,28634.0,17359.0,6791.0,854.0,83.0,136651263.2,68898,1.686892565805422
2018.0,대전,동구,태양광,3525.82,37.0,229071.0,17354.0,21779.0,30858.0,29154.0,35818.0,38093.0,29648.0,18021.0,7315.0,948.0,83.0,136651263.2,68898,1.6763182032553654
2019.0,대전,동구,태양광,3016.82,49.0,226771.0,16248.0,20891.0,30798.0,27440.0,34796.0,37871.0,31092.0,18551.0,7926.0,1073.0,85.0,136651263.2,68898,1.6594870379507771
2020.0,대전,동구,태양광,3416.82,59.0,223021.0,15010.0,19901.0,30186.0,25852.0,34080.0,36736.0,32564.0,19150.0,8315.0,1129.0,98.0,136651263.2,68898,1.6320449206063397
2021.0,대전,동구,태양광,4245.96,69.0,222222.0,14156.0,19474.0,30090.0,25243.0,33446.0,36280.0,34291.0,19154.0,8880.0,1174.0,34.0,136651263.2,68898,1.6261979201374848
2012.0,대전,서구,태양광,50.74,3.0,496513.0,47143.0,73920.0,72797.0,79769.0,89773.0,73548.0,32718.0,19360.0,6533.0,896.0,56.0,95476240.8,56882,5.200382795129906
2013.0,대전,서구,태양광,70.62,4.0,498917.0,47087.0,71252.0,72568.0,78583.0,90775.0,75923.0,34491.0,20170.0,6989.0,1013.0,66.0,95476240.8,56882,5.225561834227558
2014.0,대전,서구,태양광,275.62,11.0,496132.0,46187.0,67545.0,72688.0,76113.0,89850.0,77104.0,37151.0,20741.0,7573.0,1104.0,76.0,95476240.8,56882,5.196392273542466
2015.0,대전,서구,태양광,350.87,14.0,490859.0,45300.0,63235.0,72778.0,73645.0,87936.0,77199.0,40165.0,21111.0,8271.0,1140.0,79.0,95476240.8,56882,5.141163873724698
2016.0,대전,서구,태양광,578.44,18.0,491011.0,45085.0,60039.0,73388.0,72701.0,87129.0,77268.0,43383.0,21755.0,8988.0,1193.0,82.0,95476240.8,56882,5.142755892835697
2017.0,대전,서구,태양광,1554.45,36.0,487448.0,43347.0,56978.0,73987.0,70956.0,85117.0,77073.0,46205.0,22872.0,9511.0,1323.0,79.0,95476240.8,56882,5.105437708016673
2018.0,대전,서구,태양광,1537.37,42.0,484663.0,41804.0,54491.0,74039.0,69744.0,82176.0,78266.0,48629.0,23838.0,10152.0,1440.0,84.0,95476240.8,56882,5.076268147331582
2019.0,대전,서구,태양광,2349.17,71.0,481222.0,40343.0,52034.0,73711.0,67975.0,80080.0,78531.0,51385.0,24579.0,10957.0,1542.0,85.0,95476240.8,56882,5.040227767325335
2020.0,대전,서구,태양광,3054.17,93.0,477880.0,38092.0,49693.0,74090.0,65899.0,78525.0,77731.0,54755.0,26027.0,11304.0,1672.0,92.0,95476240.8,56882,5.005224294503225
2021.0,대전,서구,태양광,3663.39,108.0,473365.0,35861.0,48149.0,72847.0,64713.0,76261.0,76797.0,58390.0,26485.0,12047.0,1766.0,49.0,95476240.8,56882,4.957935042620572
2012.0,대전,유성구,태양광,486.09,5.0,306312.0,38694.0,45332.0,40892.0,55947.0,56610.0,39735.0,15212.0,9654.0,3667.0,540.0,29.0,176333056.7,71830,1.7371218178400694
2013.0,대전,유성구,태양광,506.09,6.0,313968.0,39025.0,45020.0,42183.0,55948.0,58842.0,42020.0,16410.0,9999.0,3874.0,615.0,32.0,176333056.7,71830,1.7805396553305484
2014.0,대전,유성구,태양광,1141.23,15.0,327461.0,40152.0,45133.0,44765.0,57266.0,61272.0,45152.0,18339.0,10395.0,4260.0,686.0,41.0,176333056.7,71830,1.8570596241470363
2015.0,대전,유성구,태양광,1195.73,17.0,335312.0,40494.0,43736.0,46958.0,57849.0,61819.0,47370.0,20942.0,10740.0,4624.0,735.0,45.0,176333056.7,71830,1.9015833234858228
2016.0,대전,유성구,태양광,1455.11,21.0,343222.0,40595.0,42650.0,49132.0,58669.0,62562.0,49159.0,23588.0,10942.0,5106.0,768.0,51.0,176333056.7,71830,1.9464416169223024
2017.0,대전,유성구,태양광,3268.33,33.0,348428.0,39846.0,41660.0,50527.0,58847.0,62819.0,50763.0,26100.0,11522.0,5456.0,836.0,52.0,176333056.7,71830,1.975965292728916
2018.0,대전,유성구,태양광,3111.75,46.0,349790.0,38458.0,40374.0,51305.0,58195.0,61652.0,52520.0,28224.0,12252.0,5849.0,907.0,54.0,176333056.7,71830,1.9836893124078647
2019.0,대전,유성구,태양광,4650.39,63.0,349373.0,36686.0,39145.0,51684.0,56841.0,60821.0,53385.0,30799.0,12796.0,6162.0,998.0,56.0,176333056.7,71830,1.981324469378407
2020.0,대전,유성구,태양광,5498.39,82.0,351047.0,34946.0,38155.0,52744.0,56069.0,60445.0,54074.0,33611.0,13453.0,6411.0,1082.0,57.0,176333056.7,71830,1.990817868014648
2021.0,대전,유성구,태양광,6941.31,94.0,351277.0,33129.0,37818.0,52312.0,54802.0,59950.0,54745.0,36673.0,13867.0,6816.0,1141.0,24.0,176333056.7,71830,1.9921222178870108
2012.0,대전,중구,태양광,74.78,3.0,264125.0,23782.0,33534.0,33639.0,41276.0,43805.0,41337.0,24954.0,15932.0,5193.0,620.0,53.0,62137206.49999999,50623,4.25067386960822
2013.0,대전,중구,태양광,106.64,5.0,264913.0,23532.0,32564.0,33160.0,40434.0,44825.0,41666.0,25816.0,16529.0,5609.0,725.0,53.0,62137206.49999999,50623,4.263355482515939
2014.0,대전,중구,태양광,258.42,10.0,261165.0,22564.0,30769.0,32847.0,38023.0,44221.0,41695.0,27019.0,17160.0,6049.0,763.0,55.0,62137206.49999999,50623,4.203037354117296
2015.0,대전,중구,태양광,308.42,12.0,256186.0,21623.0,28890.0,32462.0,35568.0,43206.0,41145.0,28496.0,17413.0,6484.0,842.0,57.0,62137206.49999999,50623,4.1229082289046906
2016.0,대전,중구,태양광,638.54,17.0,252490.0,20767.0,27160.0,32300.0,33713.0,42528.0,40612.0,29592.0,17854.0,6992.0,906.0,66.0,62137206.49999999,50623,4.063426958210618
2017.0,대전,중구,태양광,917.55,24.0,248933.0,19281.0,25907.0,32331.0,31806.0,41490.0,40253.0,30631.0,18618.0,7550.0,1001.0,65.0,62137206.49999999,50623,4.006182672534531
2018.0,대전,중구,태양광,1132.75,31.0,244421.0,17850.0,24720.0,31934.0,30054.0,39679.0,40360.0,31262.0,19311.0,8084.0,1103.0,64.0,62137206.49999999,50623,3.933569173245663
2019.0,대전,중구,태양광,1580.75,42.0,240473.0,16647.0,23326.0,31478.0,27951.0,38258.0,40494.0,32297.0,19981.0,8793.0,1171.0,77.0,62137206.49999999,50623,3.8700323613679033
2020.0,대전,중구,태양광,1709.75,47.0,235550.0,15174.0,21987.0,30940.0,26091.0,36905.0,39694.0,33603.0,20588.0,9214.0,1269.0,85.0,62137206.49999999,50623,3.7908044675294508
2021.0,대전,중구,태양광,1815.72,51.0,230341.0,13883.0,20948.0,30051.0,24970.0,35204.0,38869.0,34798.0,20521.0,9735.0,1326.0,36.0,62137206.49999999,50623,3.706973856315862
2012.0,부산,강서구,태양광,1900.69,9.0,65806.0,5859.0,5865.0,7813.0,10459.0,9605.0,12346.0,7449.0,4600.0,1588.0,200.0,22.0,181495220.40000004,106270,0.3625770411747988
2013.0,부산,강서구,태양광,4061.69,22.0,69873.0,6930.0,6076.0,7738.0,11908.0,10134.0,12628.0,7789.0,4744.0,1685.0,218.0,23.0,181495220.40000004,106270,0.3849853447710956
2014.0,부산,강서구,태양광,8567.32,42.0,79619.0,9067.0,6668.0,8578.0,14697.0,11572.0,13428.0,8544.0,4956.0,1858.0,226.0,25.0,181495220.40000004,106270,0.4386837285550908
2015.0,부산,강서구,태양광,10178.33,50.0,94608.0,12517.0,7507.0,9981.0,19032.0,13665.0,14510.0,9982.0,5136.0,1995.0,254.0,29.0,181495220.40000004,106270,0.5212699254090108
2016.0,부산,강서구,태양광,11612.95,57.0,108909.0,15747.0,8259.0,11168.0,23048.0,15888.0,15601.0,11318.0,5470.0,2098.0,277.0,35.0,181495220.40000004,106270,0.6000653888293798
2017.0,부산,강서구,태양광,13473.45,75.0,117382.0,17544.0,8895.0,11508.0,25370.0,17615.0,15817.0,12296.0,5775.0,2193.0,331.0,38.0,181495220.40000004,106270,0.6467498138039119
2018.0,부산,강서구,태양광,20764.35,114.0,122957.0,18602.0,9531.0,11601.0,26175.0,18945.0,15943.0,13300.0,6147.0,2300.0,376.0,37.0,181495220.40000004,106270,0.6774668761470038
2019.0,부산,강서구,태양광,27387.35,154.0,129566.0,19380.0,10435.0,11860.0,26536.0,21062.0,16421.0,14445.0,6492.0,2484.0,412.0,39.0,181495220.40000004,106270,0.7138810582143571
2020.0,부산,강서구,태양광,32707.35,194.0,137957.0,20095.0,11714.0,12335.0,27308.0,23667.0,16947.0,15847.0,6875.0,2675.0,447.0,47.0,181495220.40000004,106270,0.7601136806575649
2021.0,부산,강서구,소수력,55.0,1.0,142918.0,19700.0,12957.0,12565.0,26821.0,26072.0,17201.0,17050.0,7224.0,2845.0,471.0,12.0,181495220.40000004,106270,0.7874477338026912
2021.0,부산,강서구,태양광,47027.17,255.0,142918.0,19700.0,12957.0,12565.0,26821.0,26072.0,17201.0,17050.0,7224.0,2845.0,471.0,12.0,181495220.40000004,106270,0.7874477338026912
2012.0,부산,금정구,소수력,55.0,1.0,255692.0,16932.0,29818.0,35987.0,35392.0,41500.0,47292.0,27606.0,15643.0,4809.0,601.0,112.0,65270234.0,46730,3.917436545424366
2012.0,부산,금정구,태양광,137.69,4.0,255692.0,16932.0,29818.0,35987.0,35392.0,41500.0,47292.0,27606.0,15643.0,4809.0,601.0,112.0,65270234.0,46730,3.917436545424366
2013.0,부산,금정구,소수력,55.0,1.0,253526.0,16523.0,28157.0,35602.0,34167.0,40685.0,47431.0,28573.0,16497.0,5097.0,653.0,141.0,65270234.0,46730,3.8842514338159106
2013.0,부산,금정구,태양광,176.71,6.0,253526.0,16523.0,28157.0,35602.0,34167.0,40685.0,47431.0,28573.0,16497.0,5097.0,653.0,141.0,65270234.0,46730,3.8842514338159106
2014.0,부산,금정구,소수력,55.0,1.0,249856.0,16170.0,26071.0,35594.0,32550.0,39513.0,46913.0,29625.0,17007.0,5570.0,681.0,162.0,65270234.0,46730,3.828023659299276
2014.0,부산,금정구,태양광,354.46,9.0,249856.0,16170.0,26071.0,35594.0,32550.0,39513.0,46913.0,29625.0,17007.0,5570.0,681.0,162.0,65270234.0,46730,3.828023659299276
2015.0,부산,금정구,소수력,55.0,1.0,246026.0,15886.0,23995.0,35524.0,30959.0,38176.0,45462.0,31827.0,17273.0,5998.0,760.0,166.0,65270234.0,46730,3.7693445376647494
2015.0,부산,금정구,태양광,354.46,9.0,246026.0,15886.0,23995.0,35524.0,30959.0,38176.0,45462.0,31827.0,17273.0,5998.0,760.0,166.0,65270234.0,46730,3.7693445376647494
2016.0,부산,금정구,소수력,55.0,1.0,244624.0,15550.0,22469.0,35571.0,30231.0,37014.0,44907.0,33421.0,17967.0,6503.0,821.0,170.0,65270234.0,46730,3.7478646085442255
2016.0,부산,금정구,태양광,389.46,10.0,244624.0,15550.0,22469.0,35571.0,30231.0,37014.0,44907.0,33421.0,17967.0,6503.0,821.0,170.0,65270234.0,46730,3.7478646085442255
2017.0,부산,금정구,소수력,55.0,1.0,244469.0,15347.0,21491.0,35548.0,29538.0,36127.0,44316.0,34934.0,19078.0,7002.0,913.0,175.0,65270234.0,46730,3.7454898660237683
2017.0,부산,금정구,태양광,404.46,10.0,244469.0,15347.0,21491.0,35548.0,29538.0,36127.0,44316.0,34934.0,19078.0,7002.0,913.0,175.0,65270234.0,46730,3.7454898660237683
2018.0,부산,금정구,소수력,55.0,1.0,242956.0,14899.0,20345.0,35085.0,28767.0,34760.0,43782.0,36199.0,20385.0,7568.0,985.0,181.0,65270234.0,46730,3.7223093148402073
2018.0,부산,금정구,태양광,976.46,16.0,242956.0,14899.0,20345.0,35085.0,28767.0,34760.0,43782.0,36199.0,20385.0,7568.0,985.0,181.0,65270234.0,46730,3.7223093148402073
2019.0,부산,금정구,소수력,55.0,1.0,239062.0,14162.0,19022.0,34283.0,27165.0,33472.0,42559.0,37588.0,21252.0,8259.0,1109.0,191.0,65270234.0,46730,3.6626496543585243
2019.0,부산,금정구,태양광,928.46,19.0,239062.0,14162.0,19022.0,34283.0,27165.0,33472.0,42559.0,37588.0,21252.0,8259.0,1109.0,191.0,65270234.0,46730,3.6626496543585243
2020.0,부산,금정구,소수력,55.0,1.0,232666.0,13033.0,17710.0,33309.0,25228.0,32184.0,40618.0,38764.0,21672.0,8757.0,1192.0,199.0,65270234.0,46730,3.564657053320814
2020.0,부산,금정구,태양광,1097.46,25.0,232666.0,13033.0,17710.0,33309.0,25228.0,32184.0,40618.0,38764.0,21672.0,8757.0,1192.0,199.0,65270234.0,46730,3.564657053320814
2021.0,부산,금정구,소수력,55.0,1.0,228049.0,12089.0,17215.0,32019.0,24174.0,31261.0,39018.0,39694.0,21942.0,9406.0,1201.0,30.0,65270234.0,46730,3.493920368050159
2021.0,부산,금정구,태양광,1873.46,33.0,228049.0,12089.0,17215.0,32019.0,24174.0,31261.0,39018.0,39694.0,21942.0,9406.0,1201.0,30.0,65270234.0,46730,3.493920368050159
2012.0,부산,기장군,태양광,386.52,3.0,114566.0,12738.0,12872.0,11945.0,20150.0,18627.0,16974.0,11115.0,7391.0,2407.0,322.0,25.0,218321321.8,103851,0.5247586404087079
2013.0,부산,기장군,태양광,1398.52,6.0,132507.0,16316.0,14149.0,13347.0,24872.0,21493.0,18548.0,12569.0,8136.0,2674.0,378.0,25.0,218321321.8,103851,0.6069356804343056
2014.0,부산,기장군,태양광,1525.02,9.0,144748.0,18532.0,15100.0,14155.0,27151.0,23915.0,19816.0,13841.0,8784.0,2999.0,430.0,25.0,218321321.8,103851,0.6630044138913783
2015.0,부산,기장군,태양광,2266.02,15.0,153093.0,19954.0,15647.0,14694.0,28243.0,25763.0,20360.0,15417.0,9162.0,3342.0,481.0,30.0,218321321.8,103851,0.7012278907886311
2016.0,부산,기장군,태양광,2340.02,17.0,158527.0,20675.0,15768.0,15243.0,28349.0,27070.0,21006.0,16569.0,9593.0,3699.0,524.0,31.0,218321321.8,103851,0.7261178097172917
2017.0,부산,기장군,태양광,2833.02,18.0,161651.0,20146.0,16175.0,15651.0,27205.0,28302.0,21580.0,17626.0,10366.0,3995.0,573.0,32.0,218321321.8,103851,0.7404269938787078
2018.0,부산,기장군,태양광,3443.02,21.0,164864.0,19825.0,16593.0,15868.0,26537.0,29349.0,22144.0,18493.0,11067.0,4336.0,619.0,33.0,218321321.8,103851,0.7551438340549659
2018.0,부산,기장군,풍력,8.0,1.0,164864.0,19825.0,16593.0,15868.0,26537.0,29349.0,22144.0,18493.0,11067.0,4336.0,619.0,33.0,218321321.8,103851,0.7551438340549659
2019.0,부산,기장군,태양광,5399.02,38.0,164716.0,18803.0,16718.0,15872.0,24478.0,30097.0,22374.0,19349.0,11580.0,4751.0,659.0,35.0,218321321.8,103851,0.7544659341651164
2019.0,부산,기장군,풍력,8.0,1.0,164716.0,18803.0,16718.0,15872.0,24478.0,30097.0,22374.0,19349.0,11580.0,4751.0,659.0,35.0,218321321.8,103851,0.7544659341651164
2020.0,부산,기장군,태양광,6002.02,48.0,174545.0,19153.0,17475.0,17066.0,24960.0,32215.0,24006.0,21398.0,12335.0,5150.0,744.0,43.0,218321321.8,103851,0.799486731579508
2020.0,부산,기장군,풍력,8.0,1.0,174545.0,19153.0,17475.0,17066.0,24960.0,32215.0,24006.0,21398.0,12335.0,5150.0,744.0,43.0,218321321.8,103851,0.799486731579508
2021.0,부산,기장군,태양광,8747.02,70.0,177125.0,18280.0,18048.0,16962.0,23994.0,33104.0,25035.0,22487.0,12861.0,5536.0,787.0,31.0,218321321.8,103851,0.8113041756052615
2021.0,부산,기장군,풍력,8.0,1.0,177125.0,18280.0,18048.0,16962.0,23994.0,33104.0,25035.0,22487.0,12861.0,5536.0,787.0,31.0,218321321.8,103851,0.8113041756052615
2012.0,부산,남구,태양광,167.85,2.0,291175.0,22033.0,32884.0,38471.0,44037.0,46843.0,49936.0,32862.0,18489.0,4961.0,580.0,79.0,26809387.200000003,48434,10.860934561010778
2013.0,부산,남구,태양광,167.85,2.0,291770.0,22078.0,31809.0,37937.0,42992.0,47536.0,50143.0,33403.0,19787.0,5366.0,626.0,93.0,26809387.200000003,48434,10.883128279784028
2014.0,부산,남구,태양광,266.85,3.0,286989.0,21475.0,30116.0,37103.0,40660.0,47196.0,49023.0,34224.0,20646.0,5795.0,655.0,96.0,26809387.200000003,48434,10.70479522187661
2015.0,부산,남구,태양광,266.85,3.0,283101.0,21300.0,28535.0,36579.0,38395.0,46739.0,47306.0,36045.0,21006.0,6369.0,726.0,101.0,26809387.200000003,48434,10.559771392312912
2016.0,부산,남구,태양광,266.85,3.0,278779.0,20595.0,27054.0,36126.0,36338.0,45853.0,46086.0,37303.0,21620.0,6874.0,822.0,108.0,26809387.200000003,48434,10.39855920317343
2017.0,부산,남구,태양광,362.85,5.0,273854.0,19339.0,25923.0,35730.0,34096.0,44578.0,44742.0,38247.0,22741.0,7428.0,913.0,117.0,26809387.200000003,48434,10.214854892319208
2018.0,부산,남구,태양광,362.85,5.0,279917.0,20432.0,25566.0,36195.0,34956.0,44529.0,45498.0,39626.0,23853.0,8157.0,986.0,119.0,26809387.200000003,48434,10.441007021600253
2019.0,부산,남구,태양광,711.85,11.0,274480.0,19571.0,24289.0,35676.0,32917.0,43248.0,44330.0,39999.0,24458.0,8791.0,1073.0,128.0,26809387.200000003,48434,10.238204922490729
2020.0,부산,남구,태양광,711.85,11.0,267731.0,18052.0,23035.0,35239.0,30186.0,41893.0,42799.0,40918.0,24883.0,9467.0,1122.0,137.0,26809387.200000003,48434,9.986464740976995
2021.0,부산,남구,태양광,967.85,12.0,262069.0,16611.0,22527.0,34143.0,28193.0,40440.0,42202.0,41484.0,25136.0,10112.0,1191.0,30.0,26809387.200000003,48434,9.77527005913809
2012.0,부산,동구,태양광,26.0,1.0,98529.0,5494.0,9189.0,11710.0,13856.0,14720.0,18131.0,13426.0,9143.0,2525.0,280.0,55.0,9732324.2,42567,10.123892091469786
2013.0,부산,동구,태양광,26.0,1.0,96011.0,5188.0,8499.0,11107.0,12884.0,14403.0,17848.0,13478.0,9537.0,2711.0,296.0,60.0,9732324.2,42567,9.865166637173884
2014.0,부산,동구,태양광,46.0,2.0,94565.0,4934.0,7843.0,10977.0,12241.0,14161.0,17501.0,13703.0,9820.0,3004.0,316.0,65.0,9732324.2,42567,9.716589589154871
2015.0,부산,동구,태양광,46.0,2.0,92069.0,4727.0,7061.0,10827.0,11340.0,13696.0,16731.0,14287.0,9747.0,3233.0,343.0,77.0,9732324.2,42567,9.46012464319674
2016.0,부산,동구,태양광,94.0,3.0,89826.0,4540.0,6397.0,10487.0,10730.0,13240.0,16060.0,14720.0,9687.0,3494.0,387.0,84.0,9732324.2,42567,9.22965554312299
2017.0,부산,동구,태양광,94.0,3.0,88868.0,4339.0,6061.0,10412.0,10424.0,12873.0,15476.0,15029.0,9945.0,3770.0,452.0,87.0,9732324.2,42567,9.131220680050918
2018.0,부산,동구,태양광,94.0,3.0,86912.0,4083.0,5582.0,10226.0,10065.0,12231.0,15008.0,14993.0,10191.0,3954.0,490.0,89.0,9732324.2,42567,8.930240938747191
2019.0,부산,동구,태양광,115.0,5.0,88165.0,4164.0,5347.0,10391.0,10254.0,12092.0,15008.0,15488.0,10490.0,4289.0,546.0,96.0,9732324.2,42567,9.058987163621204
2020.0,부산,동구,태양광,150.0,7.0,88901.0,4085.0,5145.0,10472.0,10395.0,11953.0,14708.0,16094.0,10730.0,4632.0,586.0,101.0,9732324.2,42567,9.134611442557576
2021.0,부산,동구,태양광,150.0,7.0,87679.0,3964.0,4824.0,10278.0,10400.0,11575.0,14296.0,16111.0,10677.0,4935.0,604.0,15.0,9732324.2,42567,9.009050479432242
2012.0,부산,동래구,태양광,419.62,5.0,278767.0,20024.0,34401.0,37019.0,40254.0,46319.0,50411.0,29311.0,15707.0,4651.0,583.0,87.0,16633986.5,37842,16.758880981417175
