year,metro,city,genSrc,capacity,cnt,all,0,1,2,3,4,5,6,7,8,9,10,면적
2013,경남,거창군,태양광,2564.2,5,63177,4597,7432,6193,6512,9383,10283,7345,7795,3215,400,22,10541.7
2013,경남,거창군,폐기물,133.0,1,63177,4597,7432,6193,6512,9383,10283,7345,7795,3215,400,22,10541.7
2013,경남,고성군,태양광,1338.0,17,56369,3898,5236,5151,6618,8196,9567,7376,6922,3058,339,8,10541.7
2013,경남,김해시,태양광,5679.98,41,522049,59582,76585,60649,86405,104441,73455,33038,20641,6525,684,44,10541.7
2013,경남,남해군,태양광,359.39,15,47244,2216,4187,4025,3733,6053,8034,6986,7594,3901,501,14,10541.7
2013,경남,밀양시,태양광,1594.84,11,108342,6848,11130,10930,11758,15967,20144,14442,12181,4477,433,32,10541.7
2013,경남,사천시,태양광,3484.8,29,116851,11496,12797,11583,17840,18722,18100,12254,9830,3746,460,23,10541.7
2013,경남,산청군,태양광,2039.03,18,35935,2004,2954,2838,3108,4907,6391,5245,5855,2329,296,8,10541.7
2013,경남,양산시,바이오,720.0,2,279565,30049,35899,32183,46953,52368,42017,21338,13964,4276,476,42,10541.7
2013,경남,양산시,태양광,1900.36,13,279565,30049,35899,32183,46953,52368,42017,21338,13964,4276,476,42,10541.7
2013,경남,의령군,태양광,503.2,5,29417,1660,2317,2492,2664,3792,5064,4041,4976,2177,230,4,10541.7
2013,경남,진주시,바이오,450.0,1,337071,29980,45674,41961,46503,58229,53645,30738,21533,7834,917,57,10541.7
2013,경남,진주시,태양광,9518.15,38,337071,29980,45674,41961,46503,58229,53645,30738,21533,7834,917,57,10541.7
2013,경남,창녕군,태양광,5020.0,19,63447,3867,5766,6108,6638,8838,11496,8547,8656,3233,284,14,10541.7
2013,경남,창원시,태양광,2960.55,34,1083731,102040,140860,143772,170104,194609,179665,86208,48412,16094,1855,112,10541.7
2013,경남,통영시,태양광,175.28,4,139719,14017,15687,14826,22133,23075,23445,13877,9158,3167,311,23,10541.7
2013,경남,하동군,태양광,5995.06,33,50177,2796,4710,4525,4572,7168,8882,6818,7121,3219,351,15,10541.7
2013,경남,함안군,태양광,3199.0,10,67667,5896,7222,6526,8758,10746,11421,7452,6811,2572,258,5,10541.7
2013,경남,함양군,태양광,230.0,2,40692,2668,4033,3249,3704,5698,6771,5438,6297,2498,312,24,10541.7
2013,경남,합천군,태양광,3220.49,15,50290,2556,4124,4112,4222,6476,8532,7340,8948,3525,430,25,10541.7
2014,경남,거제시,태양광,433.04,13,248287,31650,31368,28977,48267,45602,33848,15347,8918,3789,496,25,10541.7
2014,경남,거창군,태양광,6261.2,19,63137,4569,7201,6099,6274,9392,10448,7542,7730,3417,436,29,10541.7
2014,경남,거창군,폐기물,133.0,1,63137,4569,7201,6099,6274,9392,10448,7542,7730,3417,436,29,10541.7
2014,경남,고성군,태양광,3267.0,37,55916,3847,5032,4938,6247,8135,9624,7611,6804,3306,363,9,10541.7
2014,경남,김해시,태양광,10921.31,76,527240,59221,74204,62829,83761,105725,77073,35208,21197,7230,745,47,10541.7
2014,경남,남해군,태양광,1358.71,38,46638,2141,3985,3876,3492,5920,8118,7041,7387,4116,546,16,10541.7
2014,경남,밀양시,태양광,2736.47,25,107765,6732,10533,10731,11226,15691,20338,15061,12076,4884,461,32,10541.7
2014,경남,사천시,태양광,10992.72,111,116485,11276,12352,11436,17026,18971,18149,12784,9942,4038,485,26,10541.7
2014,경남,산청군,태양광,6160.73,49,35849,1957,2764,2798,2935,4835,6459,5384,5874,2517,313,13,10541.7
2014,경남,양산시,바이오,720.0,2,292376,31586,35550,34011,47822,54390,45181,23635,14840,4760,555,46,10541.7
2014,경남,양산시,태양광,3503.3,29,292376,31586,35550,34011,47822,54390,45181,23635,14840,4760,555,46,10541.7
2014,경남,의령군,태양광,3977.88,18,29209,1591,2208,2435,2565,3759,5053,4174,4799,2364,257,4,10541.7
2014,경남,진주시,바이오,450.0,1,340241,30588,44052,42430,45679,58857,54426,32492,22171,8495,987,64,10541.7
2014,경남,진주시,태양광,12755.97,57,340241,30588,44052,42430,45679,58857,54426,32492,22171,8495,987,64,10541.7
2014,경남,창녕군,태양광,5557.0,27,63502,3825,5565,5997,6371,8680,11767,8816,8576,3583,310,12,10541.7
2014,경남,창원시,태양광,7710.66,63,1075168,99644,133256,142646,163234,192253,182465,92105,49962,17482,1991,130,10541.7
2014,경남,창원시,폐기물,400.0,1,1075168,99644,133256,142646,163234,192253,182465,92105,49962,17482,1991,130,10541.7
2014,경남,통영시,태양광,407.34,9,139439,14050,15127,14155,21580,23276,23506,14596,9435,3341,342,31,10541.7
2014,경남,하동군,태양광,6847.25,49,49223,2642,4459,4346,4167,7034,8784,6965,7015,3384,414,13,10541.7
2014,경남,함안군,태양광,7474.0,32,68741,6003,7103,6718,8602,10865,11718,7812,6769,2852,295,4,10541.7
2014,경남,함양군,태양광,356.6,5,40584,2605,3888,3241,3507,5661,6872,5539,6208,2700,335,28,10541.7
2014,경남,합천군,태양광,5134.19,22,50457,2535,4042,4023,4138,6380,8766,7414,8770,3925,437,27,10541.7
2015,경남,거제시,태양광,570.04,16,255828,33205,30595,29713,49739,46874,35075,17249,8793,4024,534,27,10541.7
2015,경남,거창군,태양광,11357.64,49,63232,4520,6853,6242,6117,9222,10564,8078,7513,3636,464,23,10541.7
2015,경남,거창군,폐기물,133.0,1,63232,4520,6853,6242,6117,9222,10564,8078,7513,3636,464,23,10541.7
2015,경남,고성군,태양광,7289.82,74,55284,3752,4759,4764,5951,7977,9578,7968,6638,3491,394,12,10541.7
2015,경남,김해시,태양광,12080.52,92,528865,58416,71345,64166,80399,105372,80421,38687,21387,7808,813,51,10541.7
2015,경남,남해군,태양광,1889.71,46,45865,2111,3745,3700,3268,5710,7976,7374,7097,4232,633,19,10541.7
2015,경남,밀양시,태양광,5142.01,63,107896,6774,9937,10495,11043,15307,20383,16285,11796,5308,533,35,10541.7
2015,경남,사천시,태양광,12984.58,129,115452,10936,11847,11397,15934,18811,18100,13677,9911,4254,558,27,10541.7
2015,경남,산청군,태양광,10221.53,72,36071,1956,2678,2760,2831,4724,6538,5763,5673,2774,360,14,10541.7
2015,경남,양산시,바이오,720.0,2,301291,32623,34726,35653,47704,55221,47480,26583,15297,5333,632,39,10541.7
2015,경남,양산시,태양광,3800.3,38,301291,32623,34726,35653,47704,55221,47480,26583,15297,5333,632,39,10541.7
2015,경남,의령군,태양광,5301.44,33,28544,1514,2086,2319,2347,3636,4893,4358,4587,2527,268,9,10541.7
2015,경남,진주시,바이오,450.0,1,344426,31591,41981,43502,45636,58990,55070,35057,22278,9113,1140,68,10541.7
2015,경남,진주시,태양광,14654.3,68,344426,31591,41981,43502,45636,58990,55070,35057,22278,9113,1140,68,10541.7
2015,경남,창녕군,태양광,7217.0,45,63817,3841,5449,5930,6269,8521,11774,9539,8324,3832,320,18,10541.7
2015,경남,창녕군,풍력,20.0,1,63817,3841,5449,5930,6269,8521,11774,9539,8324,3832,320,18,10541.7
2015,경남,창원시,태양광,9797.08,86,1070064,99007,125026,142136,159132,187766,184268,101449,50152,18826,2158,144,10541.7
2015,경남,창원시,폐기물,400.0,1,1070064,99007,125026,142136,159132,187766,184268,101449,50152,18826,2158,144,10541.7
2015,경남,통영시,태양광,484.16,11,139168,13991,14651,13714,20734,23402,23488,15718,9469,3573,400,28,10541.7
2015,경남,하동군,태양광,8161.45,67,50259,2650,4380,4668,4102,7102,9005,7411,6870,3611,442,18,10541.7
2015,경남,함안군,태양광,11450.68,51,69156,6104,6884,6658,8355,10899,11786,8484,6584,3074,323,5,10541.7
2015,경남,함양군,태양광,1285.6,9,40339,2541,3651,3208,3407,5464,6826,5908,6019,2909,377,29,10541.7
2015,경남,합천군,태양광,7664.19,39,49145,2335,3694,3769,3846,5969,8653,7794,8414,4173,468,30,10541.7
2016,경남,거제시,태양광,667.69,17,257183,33408,29864,28596,48893,47601,36141,18982,8857,4252,557,32,10541.7
2016,경남,거창군,태양광,14498.64,72,63308,4566,6576,6179,5954,9034,10679,8521,7308,3951,514,26,10541.7
2016,경남,거창군,폐기물,133.0,1,63308,4566,6576,6179,5954,9034,10679,8521,7308,3951,514,26,10541.7
2016,경남,고성군,태양광,11551.82,98,54703,3676,4471,4661,5684,7677,9572,8328,6550,3638,429,17,10541.7
2016,경남,김해시,태양광,13089.22,100,529422,56891,68658,65608,77481,104162,83551,41720,21899,8501,894,57,10541.7
2016,경남,남해군,태양광,2710.71,59,45129,2025,3475,3584,3063,5500,7966,7493,7000,4354,650,19,10541.7
2016,경남,밀양시,태양광,7511.65,80,108354,6838,9373,10421,10950,14860,20505,17369,11764,5664,575,35,10541.7
2016,경남,사천시,태양광,14113.58,142,114912,10640,11421,11390,15113,18687,18291,14236,9890,4616,598,30,10541.7
2016,경남,산청군,태양광,13206.27,92,36098,1878,2551,2840,2721,4514,6652,6016,5522,3012,377,15,10541.7
2016,경남,양산시,바이오,2360.0,4,317037,34329,34382,38229,49622,56878,50762,29881,16268,5925,714,47,10541.7
2016,경남,양산시,태양광,8186.3,52,317037,34329,34382,38229,49622,56878,50762,29881,16268,5925,714,47,10541.7
2016,경남,의령군,태양광,5626.44,38,28111,1423,1943,2279,2228,3490,4870,4534,4354,2700,281,9,10541.7
2016,경남,진주시,바이오,450.0,1,346739,31733,40276,44205,45500,58720,55656,36998,22623,9755,1204,69,10541.7
2016,경남,진주시,태양광,15995.3,78,346739,31733,40276,44205,45500,58720,55656,36998,22623,9755,1204,69,10541.7
2016,경남,창녕군,태양광,8275.0,51,63982,3840,5204,6000,6172,8248,11800,10067,8183,4074,375,19,10541.7
2016,경남,창녕군,풍력,20.0,1,63982,3840,5204,6000,6172,8248,11800,10067,8183,4074,375,19,10541.7
2016,경남,창원시,태양광,10024.38,92,1063907,97447,117815,141902,154389,183701,185366,108865,51608,20314,2347,153,10541.7
2016,경남,창원시,폐기물,400.0,1,1063907,97447,117815,141902,154389,183701,185366,108865,51608,20314,2347,153,10541.7
2016,경남,통영시,태양광,484.16,11,138160,13707,14118,13404,19793,23245,23309,16802,9487,3848,421,26,10541.7
2016,경남,하동군,태양광,12508.25,95,49622,2583,3986,4648,3926,6766,9055,7713,6690,3749,487,19,10541.7
2016,경남,하동군,풍력,6.0,1,49622,2583,3986,4648,3926,6766,9055,7713,6690,3749,487,19,10541.7
2016,경남,함안군,태양광,13635.28,60,68937,5920,6703,6550,7932,10788,11916,9062,6458,3283,319,6,10541.7
2016,경남,함양군,태양광,1701.6,14,40241,2378,3500,3275,3245,5318,6877,6243,5836,3113,424,32,10541.7
2016,경남,함양군,폐기물,140.0,1,40241,2378,3500,3275,3245,5318,6877,6243,5836,3113,424,32,10541.7
2016,경남,합천군,태양광,10584.19,57,48026,2194,3346,3597,3581,5666,8535,8026,8066,4488,499,28,10541.7
2017,경남,거제시,태양광,1585.41,23,254073,32328,29490,26965,46289,47450,36608,20640,9253,4440,577,33,10541.7
2017,경남,거창군,태양광,27305.64,133,62763,4368,6234,6100,5764,8792,10698,8806,7255,4173,539,34,10541.7
2017,경남,거창군,폐기물,133.0,1,62763,4368,6234,6100,5764,8792,10698,8806,7255,4173,539,34,10541.7
2017,경남,고성군,태양광,18770.82,124,54060,3445,4363,4527,5247,7411,9548,8633,6647,3755,470,14,10541.7
2017,경남,김해시,태양광,16768.86,125,532132,54732,66974,67291,74935,102731,86880,45330,22965,9229,1005,60,10541.7
2017,경남,남해군,태양광,4061.71,71,44642,1899,3296,3567,2921,5308,7843,7690,6953,4457,692,16,10541.7
2017,경남,밀양시,태양광,9725.65,95,107898,6626,9024,10183,10510,14308,20149,18375,11937,6068,682,36,10541.7
2017,경남,사천시,태양광,16678.68,153,114252,10202,11037,11484,14357,18528,18308,14689,10017,4941,663,26,10541.7
2017,경남,산청군,태양광,14708.66,109,36340,1805,2527,2933,2671,4314,6721,6238,5527,3172,418,14,10541.7
2017,경남,양산시,바이오,1420.0,2,338535,36920,34949,40722,53408,59435,54322,33504,17823,6585,821,46,10541.7
2017,경남,양산시,태양광,8888.3,56,338535,36920,34949,40722,53408,59435,54322,33504,17823,6585,821,46,10541.7
2017,경남,의령군,태양광,8072.12,43,27849,1349,1829,2231,2129,3343,4835,4712,4280,2823,311,7,10541.7
2017,경남,진주시,바이오,450.0,1,346681,30744,38863,44706,44383,57722,56248,38884,23437,10298,1319,77,10541.7
2017,경남,진주시,태양광,17498.99,92,346681,30744,38863,44706,44383,57722,56248,38884,23437,10298,1319,77,10541.7
2017,경남,창녕군,태양광,12028.0,75,64101,3829,4967,5873,6018,8074,11721,10635,8230,4315,418,21,10541.7
2017,경남,창원시,태양광,16432.73,130,1057032,94177,112898,140137,149547,179118,186487,115977,54252,21745,2530,164,10541.7
2017,경남,창원시,폐기물,400.0,1,1057032,94177,112898,140137,149547,179118,186487,115977,54252,21745,2530,164,10541.7
2017,경남,통영시,태양광,690.16,15,135833,12816,13779,12787,18370,22816,23215,17577,9898,4078,472,25,10541.7
2017,경남,하동군,소수력,99.0,1,48831,2408,3715,4542,3666,6333,9070,8033,6603,3899,544,18,10541.7
2017,경남,하동군,태양광,12372.1,119,48831,2408,3715,4542,3666,6333,9070,8033,6603,3899,544,18,10541.7
2017,경남,하동군,풍력,6.0,1,48831,2408,3715,4542,3666,6333,9070,8033,6603,3899,544,18,10541.7
2017,경남,함안군,태양광,16788.28,87,68207,5568,6437,6518,7394,10493,11822,9601,6493,3516,359,6,10541.7
2017,경남,함양군,태양광,4301.23,20,40175,2205,3414,3263,3110,5168,6966,6432,5820,3291,475,31,10541.7
2017,경남,함양군,폐기물,140.0,1,40175,2205,3414,3263,3110,5168,6966,6432,5820,3291,475,31,10541.7
2017,경남,합천군,태양광,16634.94,95,47000,1994,3106,3439,3346,5301,8411,8179,7934,4733,532,25,10541.7
2018,경남,거제시,태양광,1751.29,30,250516,30656,28905,25861,43235,46882,37480,22392,9805,4641,625,34,10541.7
2018,경남,거창군,연료전지,105.0,1,62455,4261,6015,6036,5641,8350,10823,9086,7221,4404,578,40,10541.7
2018,경남,거창군,태양광,38057.64,213,62455,4261,6015,6036,5641,8350,10823,9086,7221,4404,578,40,10541.7
2018,경남,거창군,폐기물,133.0,1,62455,4261,6015,6036,5641,8350,10823,9086,7221,4404,578,40,10541.7
2018,경남,고성군,태양광,21569.82,151,53243,3149,4214,4353,4835,7093,9525,8916,6778,3863,505,12,10541.7
2018,경남,김해시,태양광,21212.97,170,533672,52453,65146,68370,72978,100004,90848,48629,24231,9810,1135,68,10541.7
2018,경남,남해군,태양광,9561.27,118,43990,1755,3081,3457,2830,5056,7742,7858,6904,4557,732,18,10541.7
2018,경남,밀양시,태양광,13242.25,148,106744,6212,8634,9900,9999,13686,19824,19149,12229,6337,740,34,10541.7
2018,경남,사천시,태양광,19434.68,179,113888,9597,10809,11560,13679,18378,18546,15126,10306,5166,692,29,10541.7
2018,경남,산청군,태양광,29849.82,169,35952,1673,2375,2809,2549,4040,6730,6510,5393,3387,473,13,10541.7
2018,경남,양산시,바이오,1420.0,2,348639,37299,35098,41716,54221,59942,56725,36432,19054,7210,894,48,10541.7
2018,경남,양산시,태양광,10490.3,73,348639,37299,35098,41716,54221,59942,56725,36432,19054,7210,894,48,10541.7
2018,경남,의령군,태양광,15605.69,67,27667,1278,1750,2214,2085,3132,4897,4893,4201,2857,351,9,10541.7
2018,경남,진주시,바이오,450.0,1,345987,29994,37502,44680,43470,56216,56737,40713,24229,10940,1428,78,10541.7
2018,경남,진주시,태양광,20092.4,124,345987,29994,37502,44680,43470,56216,56737,40713,24229,10940,1428,78,10541.7
2018,경남,창녕군,태양광,16596.0,108,63396,3715,4585,5661,5858,7659,11680,10968,8120,4628,499,23,10541.7
2018,경남,창원시,태양광,20434.25,152,1053601,91545,108378,137929,146472,173933,188811,122968,57494,23104,2806,161,10541.7
2018,경남,창원시,폐기물,400.0,1,1053601,91545,108378,137929,146472,173933,188811,122968,57494,23104,2806,161,10541.7
2018,경남,통영시,태양광,1337.16,26,133720,11854,13493,12477,16983,22184,23276,18233,10439,4222,536,23,10541.7
2018,경남,하동군,소수력,99.0,1,47533,2231,3455,4184,3420,5917,8872,8206,6605,4025,598,20,10541.7
2018,경남,하동군,태양광,25426.6,191,47533,2231,3455,4184,3420,5917,8872,8206,6605,4025,598,20,10541.7
2018,경남,하동군,풍력,6.0,1,47533,2231,3455,4184,3420,5917,8872,8206,6605,4025,598,20,10541.7
2018,경남,함안군,태양광,21725.28,128,67025,5053,6262,6276,6919,10080,11721,10045,6597,3661,404,7,10541.7
2018,경남,함양군,태양광,9331.23,61,40044,2091,3299,3322,2983,4956,7051,6658,5700,3469,482,33,10541.7
2018,경남,함양군,폐기물,140.0,1,40044,2091,3299,3322,2983,4956,7051,6658,5700,3469,482,33,10541.7
2018,경남,합천군,태양광,29301.94,183,45916,1826,2896,3375,3078,4896,8309,8307,7717,4896,588,28,10541.7
2019,경남,거제시,태양광,3723.29,74,248276,28840,28309,25190,40075,47265,38452,24204,10391,4784,729,37,10541.7
2019,경남,거창군,연료전지,105.0,1,62179,3991,5888,6129,5303,8035,10753,9554,7160,4690,637,39,10541.7
2019,경남,거창군,태양광,51772.64,333,62179,3991,5888,6129,5303,8035,10753,9554,7160,4690,637,39,10541.7
2019,경남,거창군,폐기물,133.0,1,62179,3991,5888,6129,5303,8035,10753,9554,7160,4690,637,39,10541.7
2019,경남,고성군,태양광,29050.82,217,52276,2901,4172,4159,4340,6728,9338,9205,6793,4049,579,12,10541.7
2019,경남,김해시,태양광,31861.37,272,542455,52118,63248,69424,72893,99618,94675,53138,25286,10680,1296,79,10541.7
2019,경남,남해군,태양광,19861.84,239,43622,1675,3168,3376,2654,4793,7639,7940,6862,4714,784,17,10541.7
2019,경남,밀양시,태양광,22496.41,265,105552,5936,8155,9540,9334,13281,19394,19990,12334,6706,844,38,10541.7
2019,경남,사천시,태양광,30384.48,254,111925,8779,10506,11108,12669,17926,18613,15568,10519,5474,739,24,10541.7
2019,경남,산청군,소수력,150.0,1,35417,1523,2219,2648,2347,3694,6764,6787,5338,3575,509,13,10541.7
2019,경남,산청군,태양광,42140.15,227,35417,1523,2219,2648,2347,3694,6764,6787,5338,3575,509,13,10541.7
2019,경남,양산시,바이오,1420.0,2,350759,36334,34370,41373,52213,60142,57931,39420,19972,7960,989,55,10541.7
2019,경남,양산시,태양광,13508.3,122,350759,36334,34370,41373,52213,60142,57931,39420,19972,7960,989,55,10541.7
2019,경남,의령군,태양광,27550.9,115,27168,1156,1633,2128,1930,2983,4798,5099,4087,2949,398,7,10541.7
2019,경남,진주시,바이오,450.0,1,347334,29583,36203,44857,42617,55190,57919,42700,24952,11627,1604,82,10541.7
